1.000000000000000000e+01 9.000922517704518455e+00
2.000000000000000000e+01 8.907526191650070757e+00
3.000000000000000000e+01 8.935154506355427628e+00
4.000000000000000000e+01 8.983020733555363790e+00
5.000000000000000000e+01 8.959847139729793852e+00
6.000000000000000000e+01 8.996081240203618989e+00
7.000000000000000000e+01 8.906648575565915493e+00
8.000000000000000000e+01 8.976868443199165881e+00
9.000000000000000000e+01 8.888418510826463503e+00
1.000000000000000000e+02 8.939154260974984112e+00
1.100000000000000000e+02 8.936792349952700221e+00
1.200000000000000000e+02 9.056879451998876007e+00
1.300000000000000000e+02 9.063690652608162424e+00
1.400000000000000000e+02 9.039120425708194517e+00
1.500000000000000000e+02 8.973431301487053702e+00
1.600000000000000000e+02 9.012139274317998883e+00
1.700000000000000000e+02 8.932315818685596653e+00
1.800000000000000000e+02 8.990226336373329019e+00
1.900000000000000000e+02 8.990328789139617527e+00
2.000000000000000000e+02 8.997625103082066644e+00
2.100000000000000000e+02 8.899498509320961759e+00
2.200000000000000000e+02 9.017395498110063912e+00
2.300000000000000000e+02 9.119814187041402676e+00
2.400000000000000000e+02 9.029520412942174445e+00
2.500000000000000000e+02 8.940459884567706794e+00
2.600000000000000000e+02 8.914908518561198036e+00
2.700000000000000000e+02 9.016318646353992605e+00
2.800000000000000000e+02 9.039118978810694927e+00
2.900000000000000000e+02 9.123238837608722562e+00
3.000000000000000000e+02 8.820267434437887744e+00
3.100000000000000000e+02 8.894964124061651489e+00
3.200000000000000000e+02 8.940396792935141335e+00
3.300000000000000000e+02 9.015651526486008649e+00
3.400000000000000000e+02 9.034896326240254183e+00
3.500000000000000000e+02 8.924194737539966837e+00
3.600000000000000000e+02 8.850949194418365806e+00
3.700000000000000000e+02 8.897181360420841401e+00
3.800000000000000000e+02 8.934902769966464930e+00
3.900000000000000000e+02 8.819090122074207727e+00
4.000000000000000000e+02 8.922698835311216214e+00
4.100000000000000000e+02 8.934717732354251041e+00
4.200000000000000000e+02 9.061682650618548607e+00
4.300000000000000000e+02 9.031473150625695112e+00
4.400000000000000000e+02 8.939318353738185507e+00
4.500000000000000000e+02 9.013003502740360773e+00
4.600000000000000000e+02 8.858907577140220369e+00
4.700000000000000000e+02 8.943407710550298262e+00
4.800000000000000000e+02 9.026306797386205005e+00
4.900000000000000000e+02 9.095904550851848569e+00
5.000000000000000000e+02 9.000476010852695552e+00
5.100000000000000000e+02 8.941544795801787515e+00
5.200000000000000000e+02 8.958553629513030359e+00
5.300000000000000000e+02 8.961668780548855295e+00
5.400000000000000000e+02 8.895245734780754532e+00
5.500000000000000000e+02 9.036129638588160873e+00
5.600000000000000000e+02 9.097606593597189928e+00
5.700000000000000000e+02 9.006713990942410319e+00
5.800000000000000000e+02 8.830444602042303970e+00
5.900000000000000000e+02 8.929291268232208978e+00
6.000000000000000000e+02 8.906525849176443188e+00
6.100000000000000000e+02 8.887620125906529722e+00
6.200000000000000000e+02 8.925066095941907918e+00
6.300000000000000000e+02 8.838648100899936466e+00
6.400000000000000000e+02 8.926557862905278640e+00
6.500000000000000000e+02 8.907366799690498382e+00
6.600000000000000000e+02 8.927707864732440157e+00
6.700000000000000000e+02 8.918158062004753361e+00
6.800000000000000000e+02 8.918388980231950924e+00
6.900000000000000000e+02 9.081393558084295492e+00
7.000000000000000000e+02 8.980218503650528206e+00
7.100000000000000000e+02 8.849879010198307583e+00
7.200000000000000000e+02 8.895087736275966606e+00
7.300000000000000000e+02 8.936450992374190605e+00
7.400000000000000000e+02 9.117440478159284822e+00
7.500000000000000000e+02 8.965831256958880502e+00
7.600000000000000000e+02 8.891243914905178514e+00
7.700000000000000000e+02 8.859263604764455735e+00
7.800000000000000000e+02 8.989531626027213562e+00
7.900000000000000000e+02 8.964446001209148918e+00
8.000000000000000000e+02 8.973896028075591502e+00
8.100000000000000000e+02 9.011061186915531707e+00
8.200000000000000000e+02 8.974052577637719352e+00
8.300000000000000000e+02 8.912775639423431429e+00
8.400000000000000000e+02 8.988842626912722622e+00
8.500000000000000000e+02 8.987710452815175444e+00
8.600000000000000000e+02 9.011276774111355081e+00
8.700000000000000000e+02 8.967121035473924806e+00
8.800000000000000000e+02 8.900079450236685119e+00
8.900000000000000000e+02 9.034185131925728030e+00
9.000000000000000000e+02 8.959488222729953932e+00
9.100000000000000000e+02 9.020854902257049446e+00
9.200000000000000000e+02 8.969077188812812906e+00
9.300000000000000000e+02 8.908486259325847811e+00
9.400000000000000000e+02 8.933729316915721697e+00
9.500000000000000000e+02 8.931713778538211912e+00
9.600000000000000000e+02 8.955151935919733575e+00
9.700000000000000000e+02 8.937755739268164135e+00
9.800000000000000000e+02 8.982770057119530804e+00
9.900000000000000000e+02 8.969334482813053455e+00
1.000000000000000000e+03 8.906762714644106183e+00
