# # time(ps), dRMS values for each replica
# # NetCDF: output.nc
# # Checkpoint: output_checkpoint.nc
# # Replicas: 0
0.0 0.5622
5.0 0.9288
10.0 1.1696
15.0 1.2852
20.0 1.8035
25.0 1.6565
30.0 2.1405
35.0 1.7573
40.0 2.1730
45.0 1.6113
50.0 1.8502
55.0 2.0288
60.0 1.7267
