# time(ps), Replica_0 Replica_1 Replica_2 Replica_3 Replica_4 Replica_5 Replica_6 Replica_7 Replica_8 Replica_9 Replica_10
# NetCDF: output.nc
# Checkpoint: output_checkpoint.nc
# Replicas processed: 0,1,2,3,4,5,6,7,8,9,10
# Skip: 1, dt: 5.0000 ps
435.0 3.5367 1.3157 1.5823 3.1710 1.6865 3.4320 2.1777 1.5999 2.2284 2.3221 3.3512
440.0 2.7883 1.4754 1.4003 2.9447 1.6088 3.0470 2.0326 1.3866 2.5297 2.0648 2.6694
445.0 3.0488 1.2450 1.6056 2.7085 1.7956 2.9361 1.8332 1.6676 2.5545 2.0213 2.8754
450.0 2.8671 1.6006 1.7178 2.2340 1.6902 3.0368 1.8046 1.5529 2.4964 2.2961 2.5397
455.0 2.9856 1.5471 1.6023 2.7789 1.9047 3.3579 1.9009 1.2745 2.8957 2.0783 2.8678
460.0 2.9397 1.8212 1.2905 3.0539 1.6066 3.2031 2.2102 1.5516 3.0579 1.7307 2.6954
465.0 3.1756 1.9762 1.4053 2.6378 1.8049 2.8465 1.6791 1.7329 2.7132 2.1009 2.3641
470.0 2.4768 1.3763 1.6046 3.2471 1.5972 3.3523 1.4641 1.3350 3.1367 2.0424 2.4122
475.0 2.9526 1.6907 1.8548 2.8456 1.4224 3.4543 1.3699 1.3899 3.2417 1.8914 2.2944
480.0 2.6852 1.7546 1.7577 3.0385 1.6426 3.1810 1.4169 1.2975 2.4283 2.2935 2.6406
485.0 2.5218 1.5096 1.6900 3.0679 1.7753 3.5750 1.5354 1.8683 2.4277 1.9081 2.7702
490.0 2.9119 1.3502 1.7147 3.1420 1.7977 3.8236 1.5968 2.3569 2.5606 1.9127 3.4199
495.0 3.1790 1.2350 2.0248 2.6776 1.7882 3.7939 1.5192 2.0623 2.6697 2.1574 3.5766
500.0 2.6917 1.3694 1.9959 2.5011 1.8350 4.0150 1.6785 2.0928 3.1130 2.2471 3.7606
505.0 3.8120 1.3097 2.0755 2.2755 1.6801 3.5489 1.9277 1.8718 3.0144 1.8707 3.4611
510.0 3.7219 1.3129 1.9155 2.4802 2.0018 3.2449 2.0639 2.1650 3.5753 1.9087 4.2202
515.0 3.1930 1.2723 2.0396 2.9168 2.3908 3.3937 1.8633 1.6001 2.8622 2.1468 4.5881
520.0 3.2953 1.5755 2.2089 2.8605 2.1424 3.1204 1.7576 1.3878 2.6196 2.0205 4.5042
525.0 3.7176 1.7493 1.8390 2.5567 1.7135 2.8451 1.6128 1.3657 2.5063 2.1968 4.8708
530.0 3.6969 2.3050 1.7825 2.4338 1.4816 3.0471 1.7715 1.4210 2.5971 1.7757 4.9666
535.0 3.5361 2.5435 1.8589 2.2230 1.7545 2.2123 1.7881 1.6092 2.9518 1.7587 4.4553
540.0 3.7111 2.7320 2.1352 2.3487 1.8618 2.3804 1.7366 1.5323 2.7000 2.3452 4.3092
545.0 3.6787 2.6380 2.1733 1.8988 1.9358 2.2472 1.7882 2.1510 2.5751 2.3665 3.8342
550.0 3.4185 2.5383 2.0219 1.7318 1.7601 2.1393 1.6249 1.6110 2.6905 1.8815 4.2844
555.0 2.7817 2.3673 2.1487 1.8963 1.5557 2.3408 1.5300 2.2556 2.2920 2.0332 4.0441
560.0 2.8903 2.1689 1.7974 1.7493 1.6458 2.2189 1.9395 2.2024 2.7863 2.0477 4.3520
565.0 2.2825 2.2572 1.6220 1.8389 1.6299 1.9971 1.7846 2.1549 3.1512 1.8493 4.8026
570.0 2.1780 2.3631 2.1768 2.0515 1.5782 2.2947 1.9126 1.9481 3.0479 2.2994 5.0927
575.0 2.4582 2.7947 2.4364 2.2767 1.7898 2.4870 1.8989 2.0351 2.6403 2.8131 4.8736
580.0 2.0797 2.6317 2.8445 1.7628 1.7047 2.9210 1.9065 2.1032 2.4747 3.0074 4.5434
585.0 1.8604 2.6750 2.6880 1.7328 1.8949 2.8185 2.0843 1.8515 2.7530 3.3175 4.7339
590.0 1.9736 2.6860 1.9733 2.1188 2.2539 2.4906 1.9979 2.0362 2.4927 2.7672 4.9118
595.0 2.0850 2.9176 2.0957 1.7907 2.0448 2.3508 1.6597 1.7187 2.6476 2.9559 4.8346
600.0 2.2785 2.3883 2.5011 2.3589 1.8574 2.1650 1.5716 1.6312 2.7044 2.9315 4.3282
605.0 2.4580 2.3378 2.7747 2.9213 1.5976 2.1439 1.7201 1.7925 2.4124 3.2742 4.9354
610.0 2.9390 2.1199 2.3824 2.1219 2.1264 2.0679 2.0029 2.3791 2.3479 2.5914 4.6613
615.0 2.5501 1.9787 2.2118 1.9448 2.4546 2.2026 1.7787 2.0253 2.2040 2.8342 4.9572
620.0 1.8853 1.8393 2.4769 1.9293 2.0604 2.9008 1.5443 1.9268 2.6205 2.9050 5.2776
625.0 2.2564 1.9589 1.9775 2.9913 2.1137 2.4854 1.9721 2.6520 2.6379 2.2172 5.2669
630.0 2.2857 2.2357 2.7149 2.3623 2.0276 2.6749 1.8136 2.8743 3.2204 2.1877 4.7087
635.0 2.1677 1.6392 2.2841 2.2034 1.9207 2.3052 2.0097 2.4773 3.0313 2.5086 5.4799
640.0 2.2827 2.1042 2.4834 1.7018 1.8224 1.9326 1.9773 2.1788 3.1577 2.1883 5.3329
645.0 2.0025 1.8676 1.9629 2.0265 1.5578 2.2174 1.9260 2.3852 2.8175 2.4670 5.1694
650.0 2.0135 2.1572 2.1987 1.7416 1.3719 2.1561 1.8825 2.5939 2.7030 2.8518 4.9091
655.0 1.8256 1.9569 1.9086 1.6522 1.4158 1.9008 1.7911 2.1607 2.6584 2.9341 4.7127
660.0 2.1136 2.0250 1.8106 1.8668 1.8663 1.9997 2.1416 2.0723 2.5690 3.2286 4.4391
665.0 2.2279 2.0892 1.7896 1.4187 1.8045 1.7223 1.9472 1.9163 2.2935 2.6257 4.4573
670.0 2.6306 1.7872 1.9947 1.5898 1.4074 1.9110 2.0739 1.7755 1.8045 2.6396 4.3742
675.0 2.8246 1.9268 2.2753 2.0210 1.3743 1.7209 2.3773 1.7864 2.1995 2.4481 4.4686
680.0 3.7873 2.1539 2.0171 2.1339 1.5855 2.0161 2.1434 1.5977 1.9680 1.9425 4.0238
685.0 3.7245 1.8961 2.1651 2.0452 1.5417 1.9425 1.9828 1.7357 2.0051 2.4397 4.4324
690.0 3.9177 1.8457 2.2842 2.5883 1.3261 1.8989 2.0406 1.6763 2.3688 2.2507 3.5071
695.0 3.6619 1.7270 2.2439 2.1453 1.4018 2.3829 2.0507 1.8829 2.1908 2.4261 3.5667
700.0 3.5813 1.7087 2.7078 2.3461 2.1065 2.9773 2.0016 2.2062 1.8578 1.9809 3.7543
705.0 2.8661 1.9282 2.3356 1.9880 1.7577 2.5448 1.9591 2.5011 2.2673 2.2218 3.8401
710.0 2.5570 2.0440 2.1086 1.9610 1.6537 2.6310 2.0062 2.5433 2.0286 2.3156 4.2742
715.0 2.8927 2.2532 2.5197 1.7598 1.5606 2.5502 1.9987 2.1599 2.1111 2.6003 3.8368
720.0 2.8886 2.0408 2.0602 1.8253 1.3876 2.1663 1.9711 2.4522 2.2307 2.3751 3.4059
725.0 2.9262 1.9983 1.9453 1.9774 1.6764 2.6187 1.4451 2.1301 1.8167 2.3872 3.5929
730.0 3.4999 2.1487 2.5832 2.0201 1.7129 2.9633 1.4560 2.5034 2.2281 2.4853 3.2811
735.0 2.9236 1.8818 2.0870 2.1982 2.6245 2.3895 1.5769 2.2973 2.2642 2.9171 3.4352
740.0 2.8361 1.9187 2.1464 2.2501 2.7367 2.7424 1.7023 2.0827 2.2261 2.3696 4.5396
745.0 2.8761 1.8321 2.3567 1.9241 2.8379 2.6251 1.8417 2.0289 2.0997 2.8209 4.6320
750.0 2.2195 1.9508 2.5160 1.8517 2.5296 3.3504 1.9764 2.4196 2.3104 2.6148 4.4683
755.0 1.8571 1.9354 2.0535 1.7406 2.5830 2.9046 2.2263 1.8480 2.3698 2.6394 4.6113
760.0 2.1722 1.6814 2.3889 1.6810 2.1460 2.8239 1.9954 2.3495 2.6086 2.3474 4.3452
765.0 1.9220 1.9107 2.3552 1.6486 2.5778 2.7273 2.0875 1.8749 2.3952 2.1832 4.2807
770.0 1.7161 2.3662 1.9844 1.5359 3.1074 3.5450 1.9112 1.8581 2.2963 2.1641 5.0150
775.0 1.8308 2.1976 1.9240 1.6538 3.3068 3.4394 1.8467 2.2268 2.1850 2.2858 4.7663
780.0 1.8825 1.8351 2.4391 1.6114 2.6437 3.3962 2.1190 2.4396 2.1860 2.3836 4.4882
785.0 1.9142 1.9096 2.1449 1.6717 2.9177 2.9846 2.0487 2.3354 2.3282 2.3069 4.8917
790.0 1.8370 2.0825 2.2533 1.7481 2.5638 3.1329 2.0818 1.8646 2.1382 2.4360 4.7059
795.0 1.9644 2.3083 2.0688 1.5935 2.1571 2.3834 1.9005 1.8971 2.7992 2.0663 4.6216
800.0 1.9197 2.2910 1.8266 1.6213 2.4621 2.4402 2.3030 1.8417 2.1437 2.2174 4.5559
805.0 2.0756 2.6961 2.0630 1.5074 2.7725 2.4072 2.1700 1.7547 2.5519 2.2712 3.8846
810.0 2.1336 2.3416 2.2116 1.4148 2.9430 2.9078 2.1921 1.6260 2.3725 2.2943 4.2400
815.0 2.3384 2.4650 2.2232 1.5125 2.7536 2.1971 2.2900 1.5705 2.5328 1.9434 4.4383
820.0 2.2177 2.0729 2.0174 1.7105 2.3547 2.4226 1.8374 1.6053 2.5318 2.0918 4.5287
825.0 2.0803 2.2897 1.8113 1.5383 3.0333 2.8957 1.8716 1.6674 2.9830 2.0854 4.0620
830.0 2.0133 2.0667 1.7116 1.7800 2.5832 2.2896 1.6410 1.7461 3.3449 2.3778 4.1978
835.0 2.0053 2.6560 1.8476 1.8558 2.7662 2.3206 1.9081 1.8830 2.9682 2.3933 4.1652
840.0 1.9455 2.5508 2.0884 2.0022 2.8378 2.0020 1.7631 1.5194 3.0281 2.1865 4.2898
845.0 1.9976 2.6899 1.9879 1.6289 2.7480 1.9254 1.6753 1.9342 3.1210 2.0294 4.6784
850.0 1.9631 2.3310 1.8659 1.8032 2.9048 2.3845 1.6818 2.2027 2.4755 2.0278 4.2396
855.0 2.0372 1.7424 2.2020 2.0021 2.7156 1.8030 1.5379 1.5911 2.4601 1.8362 4.1442
860.0 2.0114 1.8948 1.8567 2.0291 2.0674 1.4951 1.5199 1.9512 2.0960 1.8661 4.0721
